       r	   dnnbi(m^-3)	    dne(m^-3)	    dni(m^-3)	     tbn(keV)	     ti(keV)	     te(keV)	   vzt_eq(m/s)	   vth_eq(m/s)	  vthermalep(m/s)	       etann(MKS)
  0.6740000E+00	  0.8880921E+18	  0.2697852E+20	  0.2198141E+20	  0.9716979E+05	  0.6419151E+03	  0.5082229E+03	  0.3080152E-02	  0.0000000E+00	  0.3051257E+07	  0.6500070E+01
  0.6750000E+00	  0.8846642E+18	  0.2695954E+20	  0.2196780E+20	  0.9716843E+05	  0.6402902E+03	  0.5065496E+03	  0.3075125E-02	  0.0000000E+00	  0.3051235E+07	  0.6532856E+01
  0.6760000E+00	  0.8812223E+18	  0.2694052E+20	  0.2195422E+20	  0.9716704E+05	  0.6386642E+03	  0.5048781E+03	  0.3070111E-02	  0.0000000E+00	  0.3051214E+07	  0.6565896E+01
  0.6770000E+00	  0.8777649E+18	  0.2692147E+20	  0.2194065E+20	  0.9716566E+05	  0.6370372E+03	  0.5032084E+03	  0.3065110E-02	  0.0000000E+00	  0.3051192E+07	  0.6599191E+01
  0.6780000E+00	  0.8742904E+18	  0.2690238E+20	  0.2192711E+20	  0.9716431E+05	  0.6354090E+03	  0.5015405E+03	  0.3060121E-02	  0.0000000E+00	  0.3051171E+07	  0.6632747E+01
  0.6790000E+00	  0.8707973E+18	  0.2688326E+20	  0.2191359E+20	  0.9716301E+05	  0.6337796E+03	  0.4998744E+03	  0.3055144E-02	  0.0000000E+00	  0.3051150E+07	  0.6666565E+01
  0.6800000E+00	  0.8672840E+18	  0.2686410E+20	  0.2190010E+20	  0.9716180E+05	  0.6321490E+03	  0.4982100E+03	  0.3050179E-02	  0.0000000E+00	  0.3051131E+07	  0.6700651E+01
  0.6810000E+00	  0.8637497E+18	  0.2684490E+20	  0.2188664E+20	  0.9716068E+05	  0.6305172E+03	  0.4965474E+03	  0.3045227E-02	  0.0000000E+00	  0.3051114E+07	  0.6735007E+01
  0.6820000E+00	  0.8601955E+18	  0.2682567E+20	  0.2187321E+20	  0.9715964E+05	  0.6288841E+03	  0.4948866E+03	  0.3040286E-02	  0.0000000E+00	  0.3051097E+07	  0.6769635E+01
  0.6830000E+00	  0.8566235E+18	  0.2680640E+20	  0.2185981E+20	  0.9715862E+05	  0.6272497E+03	  0.4932276E+03	  0.3035358E-02	  0.0000000E+00	  0.3051081E+07	  0.6804538E+01
  0.6840000E+00	  0.8530356E+18	  0.2678709E+20	  0.2184643E+20	  0.9715759E+05	  0.6256139E+03	  0.4915704E+03	  0.3030441E-02	  0.0000000E+00	  0.3051065E+07	  0.6839718E+01
  0.6850000E+00	  0.8494338E+18	  0.2676775E+20	  0.2183307E+20	  0.9715651E+05	  0.6239767E+03	  0.4899149E+03	  0.3025537E-02	  0.0000000E+00	  0.3051048E+07	  0.6875176E+01
  0.6860000E+00	  0.8458198E+18	  0.2674837E+20	  0.2181973E+20	  0.9715535E+05	  0.6223382E+03	  0.4882612E+03	  0.3020644E-02	  0.0000000E+00	  0.3051030E+07	  0.6910915E+01
  0.6870000E+00	  0.8421957E+18	  0.2672896E+20	  0.2180640E+20	  0.9715405E+05	  0.6206981E+03	  0.4866092E+03	  0.3015763E-02	  0.0000000E+00	  0.3051010E+07	  0.6946937E+01
  0.6880000E+00	  0.8385635E+18	  0.2670951E+20	  0.2179309E+20	  0.9715259E+05	  0.6190566E+03	  0.4849591E+03	  0.3010895E-02	  0.0000000E+00	  0.3050987E+07	  0.6983244E+01
  0.6890000E+00	  0.8349249E+18	  0.2669002E+20	  0.2177979E+20	  0.9715092E+05	  0.6174136E+03	  0.4833106E+03	  0.3006039E-02	  0.0000000E+00	  0.3050961E+07	  0.7019838E+01
  0.6900000E+00	  0.8312820E+18	  0.2667050E+20	  0.2176650E+20	  0.9714900E+05	  0.6157690E+03	  0.4816640E+03	  0.3001194E-02	  0.0000000E+00	  0.3050930E+07	  0.7056722E+01
  0.6910000E+00	  0.8276361E+18	  0.2665094E+20	  0.2175322E+20	  0.9714681E+05	  0.6141228E+03	  0.4800191E+03	  0.2996362E-02	  0.0000000E+00	  0.3050896E+07	  0.7093898E+01
  0.6920000E+00	  0.8239857E+18	  0.2663135E+20	  0.2173994E+20	  0.9714437E+05	  0.6124750E+03	  0.4783760E+03	  0.2991542E-02	  0.0000000E+00	  0.3050858E+07	  0.7131369E+01
  0.6930000E+00	  0.8203289E+18	  0.2661172E+20	  0.2172668E+20	  0.9714172E+05	  0.6108255E+03	  0.4767347E+03	  0.2986735E-02	  0.0000000E+00	  0.3050816E+07	  0.7169140E+01
  0.6940000E+00	  0.8166638E+18	  0.2659206E+20	  0.2171343E+20	  0.9713891E+05	  0.6091744E+03	  0.4750951E+03	  0.2981939E-02	  0.0000000E+00	  0.3050772E+07	  0.7207215E+01
  0.6950000E+00	  0.8129884E+18	  0.2657236E+20	  0.2170019E+20	  0.9713596E+05	  0.6075215E+03	  0.4734573E+03	  0.2977155E-02	  0.0000000E+00	  0.3050726E+07	  0.7245598E+01
  0.6960000E+00	  0.8093007E+18	  0.2655262E+20	  0.2168698E+20	  0.9713292E+05	  0.6058669E+03	  0.4718213E+03	  0.2972384E-02	  0.0000000E+00	  0.3050678E+07	  0.7284293E+01
  0.6970000E+00	  0.8055986E+18	  0.2653284E+20	  0.2167379E+20	  0.9712982E+05	  0.6042104E+03	  0.4701870E+03	  0.2967625E-02	  0.0000000E+00	  0.3050629E+07	  0.7323304E+01
  0.6980000E+00	  0.8018803E+18	  0.2651303E+20	  0.2166063E+20	  0.9712671E+05	  0.6025522E+03	  0.4685546E+03	  0.2962878E-02	  0.0000000E+00	  0.3050580E+07	  0.7362636E+01
  0.6990000E+00	  0.7981438E+18	  0.2649319E+20	  0.2164750E+20	  0.9712362E+05	  0.6008920E+03	  0.4669239E+03	  0.2958143E-02	  0.0000000E+00	  0.3050532E+07	  0.7402294E+01
  0.7000000E+00	  0.7943870E+18	  0.2647330E+20	  0.2163440E+20	  0.9712060E+05	  0.5992300E+03	  0.4652950E+03	  0.2953420E-02	  0.0000000E+00	  0.3050484E+07	  0.7442281E+01
  0.7010000E+00	  0.7906086E+18	  0.2645338E+20	  0.2162133E+20	  0.9711767E+05	  0.5975660E+03	  0.4636679E+03	  0.2948710E-02	  0.0000000E+00	  0.3050438E+07	  0.7482602E+01
  0.7020000E+00	  0.7868090E+18	  0.2643342E+20	  0.2160830E+20	  0.9711481E+05	  0.5959001E+03	  0.4620426E+03	  0.2944011E-02	  0.0000000E+00	  0.3050394E+07	  0.7523261E+01
  0.7030000E+00	  0.7829895E+18	  0.2641342E+20	  0.2159530E+20	  0.9711202E+05	  0.5942322E+03	  0.4604191E+03	  0.2939325E-02	  0.0000000E+00	  0.3050350E+07	  0.7564261E+01
  0.7040000E+00	  0.7791512E+18	  0.2639339E+20	  0.2158233E+20	  0.9710926E+05	  0.5925623E+03	  0.4587973E+03	  0.2934650E-02	  0.0000000E+00	  0.3050306E+07	  0.7605605E+01
  0.7050000E+00	  0.7752950E+18	  0.2637332E+20	  0.2156939E+20	  0.9710652E+05	  0.5908903E+03	  0.4571774E+03	  0.2929987E-02	  0.0000000E+00	  0.3050263E+07	  0.7647297E+01
  0.7060000E+00	  0.7714223E+18	  0.2635321E+20	  0.2155648E+20	  0.9710377E+05	  0.5892161E+03	  0.4555592E+03	  0.2925335E-02	  0.0000000E+00	  0.3050220E+07	  0.7689340E+01
  0.7070000E+00	  0.7675340E+18	  0.2633306E+20	  0.2154360E+20	  0.9710100E+05	  0.5875399E+03	  0.4539427E+03	  0.2920695E-02	  0.0000000E+00	  0.3050177E+07	  0.7731739E+01
  0.7080000E+00	  0.7636312E+18	  0.2631288E+20	  0.2153074E+20	  0.9709818E+05	  0.5858615E+03	  0.4523281E+03	  0.2916066E-02	  0.0000000E+00	  0.3050132E+07	  0.7774495E+01
  0.7090000E+00	  0.7597152E+18	  0.2629266E+20	  0.2151791E+20	  0.9709528E+05	  0.5841809E+03	  0.4507152E+03	  0.2911448E-02	  0.0000000E+00	  0.3050087E+07	  0.7817613E+01
  0.7100000E+00	  0.7557870E+18	  0.2627240E+20	  0.2150510E+20	  0.9709230E+05	  0.5824980E+03	  0.4491040E+03	  0.2906841E-02	  0.0000000E+00	  0.3050040E+07	  0.7861098E+01
  0.7110000E+00	  0.7518475E+18	  0.2625210E+20	  0.2149231E+20	  0.9708921E+05	  0.5808129E+03	  0.4474946E+03	  0.2902245E-02	  0.0000000E+00	  0.3049991E+07	  0.7904951E+01
  0.7120000E+00	  0.7478963E+18	  0.2623177E+20	  0.2147955E+20	  0.9708602E+05	  0.5791254E+03	  0.4458870E+03	  0.2897660E-02	  0.0000000E+00	  0.3049941E+07	  0.7949178E+01
  0.7130000E+00	  0.7439331E+18	  0.2621140E+20	  0.2146681E+20	  0.9708274E+05	  0.5774357E+03	  0.4442811E+03	  0.2893085E-02	  0.0000000E+00	  0.3049890E+07	  0.7993783E+01
  0.7140000E+00	  0.7399573E+18	  0.2619100E+20	  0.2145409E+20	  0.9707939E+05	  0.5757435E+03	  0.4426769E+03	  0.2888522E-02	  0.0000000E+00	  0.3049837E+07	  0.8038770E+01
  0.7150000E+00	  0.7359685E+18	  0.2617055E+20	  0.2144139E+20	  0.9707599E+05	  0.5740489E+03	  0.4410745E+03	  0.2883969E-02	  0.0000000E+00	  0.3049784E+07	  0.8084143E+01
  0.7160000E+00	  0.7319661E+18	  0.2615007E+20	  0.2142872E+20	  0.9707253E+05	  0.5723518E+03	  0.4394739E+03	  0.2879428E-02	  0.0000000E+00	  0.3049729E+07	  0.8129908E+01
  0.7170000E+00	  0.7279497E+18	  0.2612956E+20	  0.2141608E+20	  0.9706904E+05	  0.5706522E+03	  0.4378750E+03	  0.2874898E-02	  0.0000000E+00	  0.3049675E+07	  0.8176067E+01
  0.7180000E+00	  0.7239187E+18	  0.2610901E+20	  0.2140346E+20	  0.9706553E+05	  0.5689501E+03	  0.4362779E+03	  0.2870379E-02	  0.0000000E+00	  0.3049619E+07	  0.8222627E+01
  0.7190000E+00	  0.7198726E+18	  0.2608842E+20	  0.2139087E+20	  0.9706201E+05	  0.5672454E+03	  0.4346826E+03	  0.2865872E-02	  0.0000000E+00	  0.3049564E+07	  0.8269592E+01
  0.7200000E+00	  0.7158110E+18	  0.2606780E+20	  0.2137830E+20	  0.9705850E+05	  0.5655380E+03	  0.4330890E+03	  0.2861376E-02	  0.0000000E+00	  0.3049509E+07	  0.8316966E+01
  0.7210000E+00	  0.7117335E+18	  0.2604714E+20	  0.2136576E+20	  0.9705500E+05	  0.5638280E+03	  0.4314972E+03	  0.2856891E-02	  0.0000000E+00	  0.3049454E+07	  0.8364754E+01
  0.7220000E+00	  0.7076402E+18	  0.2602645E+20	  0.2135325E+20	  0.9705153E+05	  0.5621153E+03	  0.4299071E+03	  0.2852418E-02	  0.0000000E+00	  0.3049400E+07	  0.8412961E+01
  0.7230000E+00	  0.7035313E+18	  0.2600573E+20	  0.2134077E+20	  0.9704808E+05	  0.5603998E+03	  0.4283188E+03	  0.2847955E-02	  0.0000000E+00	  0.3049345E+07	  0.8461593E+01
  0.7240000E+00	  0.6994071E+18	  0.2598496E+20	  0.2132831E+20	  0.9704465E+05	  0.5586816E+03	  0.4267323E+03	  0.2843504E-02	  0.0000000E+00	  0.3049291E+07	  0.8510654E+01
  0.7250000E+00	  0.6952678E+18	  0.2596416E+20	  0.2131588E+20	  0.9704125E+05	  0.5569607E+03	  0.4251475E+03	  0.2839064E-02	  0.0000000E+00	  0.3049238E+07	  0.8560150E+01
  0.7260000E+00	  0.6911136E+18	  0.2594333E+20	  0.2130349E+20	  0.9703788E+05	  0.5552369E+03	  0.4235645E+03	  0.2834635E-02	  0.0000000E+00	  0.3049185E+07	  0.8610087E+01
  0.7270000E+00	  0.6869448E+18	  0.2592245E+20	  0.2129112E+20	  0.9703453E+05	  0.5535102E+03	  0.4219833E+03	  0.2830216E-02	  0.0000000E+00	  0.3049132E+07	  0.8660470E+01
  0.7280000E+00	  0.6827617E+18	  0.2590154E+20	  0.2127878E+20	  0.9703122E+05	  0.5517807E+03	  0.4204038E+03	  0.2825809E-02	  0.0000000E+00	  0.3049080E+07	  0.8711304E+01
  0.7290000E+00	  0.6785643E+18	  0.2588059E+20	  0.2126648E+20	  0.9702794E+05	  0.5500483E+03	  0.4188260E+03	  0.2821411E-02	  0.0000000E+00	  0.3049029E+07	  0.8762596E+01
  0.7300000E+00	  0.6743530E+18	  0.2585960E+20	  0.2125420E+20	  0.9702470E+05	  0.5483130E+03	  0.4172500E+03	  0.2817024E-02	  0.0000000E+00	  0.3048978E+07	  0.8814350E+01
  0.7310000E+00	  0.6701281E+18	  0.2583857E+20	  0.2124196E+20	  0.9702149E+05	  0.5465747E+03	  0.4156758E+03	  0.2812648E-02	  0.0000000E+00	  0.3048928E+07	  0.8866573E+01
  0.7320000E+00	  0.6658903E+18	  0.2581751E+20	  0.2122974E+20	  0.9701831E+05	  0.5448334E+03	  0.4141032E+03	  0.2808282E-02	  0.0000000E+00	  0.3048878E+07	  0.8919270E+01
  0.7330000E+00	  0.6616404E+18	  0.2579640E+20	  0.2121756E+20	  0.9701513E+05	  0.5430891E+03	  0.4125325E+03	  0.2803926E-02	  0.0000000E+00	  0.3048828E+07	  0.8972446E+01
  0.7340000E+00	  0.6573790E+18	  0.2577526E+20	  0.2120540E+20	  0.9701195E+05	  0.5413416E+03	  0.4109635E+03	  0.2799580E-02	  0.0000000E+00	  0.3048778E+07	  0.9026107E+01
  0.7350000E+00	  0.6531070E+18	  0.2575407E+20	  0.2119327E+20	  0.9700875E+05	  0.5395910E+03	  0.4093962E+03	  0.2795245E-02	  0.0000000E+00	  0.3048727E+07	  0.9080257E+01
  0.7360000E+00	  0.6488251E+18	  0.2573285E+20	  0.2118117E+20	  0.9700552E+05	  0.5378372E+03	  0.4078307E+03	  0.2790920E-02	  0.0000000E+00	  0.3048677E+07	  0.9134902E+01
  0.7370000E+00	  0.6445341E+18	  0.2571160E+20	  0.2116909E+20	  0.9700225E+05	  0.5360801E+03	  0.4062669E+03	  0.2786605E-02	  0.0000000E+00	  0.3048625E+07	  0.9190048E+01
  0.7380000E+00	  0.6402347E+18	  0.2569030E+20	  0.2115704E+20	  0.9699891E+05	  0.5343198E+03	  0.4047049E+03	  0.2782301E-02	  0.0000000E+00	  0.3048573E+07	  0.9245701E+01
  0.7390000E+00	  0.6359278E+18	  0.2566897E+20	  0.2114501E+20	  0.9699550E+05	  0.5325561E+03	  0.4031446E+03	  0.2778006E-02	  0.0000000E+00	  0.3048519E+07	  0.9301865E+01
  0.7400000E+00	  0.6316140E+18	  0.2564760E+20	  0.2113300E+20	  0.9699200E+05	  0.5307890E+03	  0.4015860E+03	  0.2773723E-02	  0.0000000E+00	  0.3048464E+07	  0.9358547E+01
  0.7410000E+00	  0.6272939E+18	  0.2562619E+20	  0.2112102E+20	  0.9698841E+05	  0.5290185E+03	  0.4000292E+03	  0.2769449E-02	  0.0000000E+00	  0.3048408E+07	  0.9415753E+01
  0.7420000E+00	  0.6229663E+18	  0.2560475E+20	  0.2110905E+20	  0.9698476E+05	  0.5272446E+03	  0.3984741E+03	  0.2765186E-02	  0.0000000E+00	  0.3048350E+07	  0.9473489E+01
  0.7430000E+00	  0.6186302E+18	  0.2558327E+20	  0.2109712E+20	  0.9698111E+05	  0.5254673E+03	  0.3969207E+03	  0.2760933E-02	  0.0000000E+00	  0.3048293E+07	  0.9531763E+01
  0.7440000E+00	  0.6142842E+18	  0.2556176E+20	  0.2108521E+20	  0.9697750E+05	  0.5236868E+03	  0.3953691E+03	  0.2756689E-02	  0.0000000E+00	  0.3048236E+07	  0.9590582E+01
  0.7450000E+00	  0.6099269E+18	  0.2554021E+20	  0.2107333E+20	  0.9697397E+05	  0.5219031E+03	  0.3938192E+03	  0.2752456E-02	  0.0000000E+00	  0.3048181E+07	  0.9649953E+01
  0.7460000E+00	  0.6055572E+18	  0.2551862E+20	  0.2106148E+20	  0.9697058E+05	  0.5201162E+03	  0.3922711E+03	  0.2748233E-02	  0.0000000E+00	  0.3048127E+07	  0.9709884E+01
  0.7470000E+00	  0.6011738E+18	  0.2549699E+20	  0.2104966E+20	  0.9696737E+05	  0.5183261E+03	  0.3907247E+03	  0.2744020E-02	  0.0000000E+00	  0.3048077E+07	  0.9770383E+01
  0.7480000E+00	  0.5967753E+18	  0.2547533E+20	  0.2103787E+20	  0.9696439E+05	  0.5165331E+03	  0.3891801E+03	  0.2739816E-02	  0.0000000E+00	  0.3048030E+07	  0.9831457E+01
  0.7490000E+00	  0.5923604E+18	  0.2545363E+20	  0.2102612E+20	  0.9696168E+05	  0.5147370E+03	  0.3876372E+03	  0.2735622E-02	  0.0000000E+00	  0.3047988E+07	  0.9893114E+01
  0.7500000E+00	  0.5879280E+18	  0.2543190E+20	  0.2101440E+20	  0.9695930E+05	  0.5129380E+03	  0.3860960E+03	  0.2731438E-02	  0.0000000E+00	  0.3047950E+07	  0.9955363E+01
  0.7510000E+00	  0.5834773E+18	  0.2541013E+20	  0.2100272E+20	  0.9695727E+05	  0.5111361E+03	  0.3845566E+03	  0.2727263E-02	  0.0000000E+00	  0.3047918E+07	  0.1001821E+02
  0.7520000E+00	  0.5790103E+18	  0.2538832E+20	  0.2099108E+20	  0.9695555E+05	  0.5093314E+03	  0.3830189E+03	  0.2723098E-02	  0.0000000E+00	  0.3047891E+07	  0.1008166E+02
  0.7530000E+00	  0.5745295E+18	  0.2536648E+20	  0.2097947E+20	  0.9695405E+05	  0.5075239E+03	  0.3814830E+03	  0.2718943E-02	  0.0000000E+00	  0.3047868E+07	  0.1014573E+02
  0.7540000E+00	  0.5700374E+18	  0.2534460E+20	  0.2096789E+20	  0.9695273E+05	  0.5057138E+03	  0.3799488E+03	  0.2714797E-02	  0.0000000E+00	  0.3047847E+07	  0.1021042E+02
  0.7550000E+00	  0.5655365E+18	  0.2532268E+20	  0.2095634E+20	  0.9695151E+05	  0.5039011E+03	  0.3784164E+03	  0.2710660E-02	  0.0000000E+00	  0.3047828E+07	  0.1027573E+02
  0.7560000E+00	  0.5610295E+18	  0.2530072E+20	  0.2094481E+20	  0.9695031E+05	  0.5020859E+03	  0.3768857E+03	  0.2706533E-02	  0.0000000E+00	  0.3047809E+07	  0.1034168E+02
  0.7570000E+00	  0.5565188E+18	  0.2527873E+20	  0.2093331E+20	  0.9694909E+05	  0.5002681E+03	  0.3753567E+03	  0.2702416E-02	  0.0000000E+00	  0.3047790E+07	  0.1040826E+02
  0.7580000E+00	  0.5520069E+18	  0.2525669E+20	  0.2092182E+20	  0.9694775E+05	  0.4984481E+03	  0.3738294E+03	  0.2698308E-02	  0.0000000E+00	  0.3047769E+07	  0.1047550E+02
  0.7590000E+00	  0.5474965E+18	  0.2523462E+20	  0.2091035E+20	  0.9694625E+05	  0.4966256E+03	  0.3723038E+03	  0.2694210E-02	  0.0000000E+00	  0.3047745E+07	  0.1054339E+02
  0.7600000E+00	  0.5429900E+18	  0.2521250E+20	  0.2089890E+20	  0.9694450E+05	  0.4948010E+03	  0.3707800E+03	  0.2690122E-02	  0.0000000E+00	  0.3047718E+07	  0.1061194E+02
  0.7610000E+00	  0.5384891E+18	  0.2519034E+20	  0.2088746E+20	  0.9694248E+05	  0.4929742E+03	  0.3692579E+03	  0.2686043E-02	  0.0000000E+00	  0.3047686E+07	  0.1068117E+02
  0.7620000E+00	  0.5339917E+18	  0.2516815E+20	  0.2087603E+20	  0.9694026E+05	  0.4911453E+03	  0.3677375E+03	  0.2681974E-02	  0.0000000E+00	  0.3047651E+07	  0.1075107E+02
  0.7630000E+00	  0.5294948E+18	  0.2514591E+20	  0.2086463E+20	  0.9693797E+05	  0.4893143E+03	  0.3662188E+03	  0.2677914E-02	  0.0000000E+00	  0.3047615E+07	  0.1082167E+02
  0.7640000E+00	  0.5249955E+18	  0.2512364E+20	  0.2085324E+20	  0.9693573E+05	  0.4874814E+03	  0.3647018E+03	  0.2673864E-02	  0.0000000E+00	  0.3047580E+07	  0.1089296E+02
  0.7650000E+00	  0.5204908E+18	  0.2510132E+20	  0.2084187E+20	  0.9693364E+05	  0.4856467E+03	  0.3631865E+03	  0.2669823E-02	  0.0000000E+00	  0.3047547E+07	  0.1096497E+02
  0.7660000E+00	  0.5159777E+18	  0.2507897E+20	  0.2083054E+20	  0.9693183E+05	  0.4838101E+03	  0.3616729E+03	  0.2665792E-02	  0.0000000E+00	  0.3047518E+07	  0.1103770E+02
  0.7670000E+00	  0.5114532E+18	  0.2505659E+20	  0.2081923E+20	  0.9693041E+05	  0.4819717E+03	  0.3601611E+03	  0.2661770E-02	  0.0000000E+00	  0.3047496E+07	  0.1111116E+02
  0.7680000E+00	  0.5069144E+18	  0.2503416E+20	  0.2080795E+20	  0.9692951E+05	  0.4801317E+03	  0.3586510E+03	  0.2657757E-02	  0.0000000E+00	  0.3047482E+07	  0.1118536E+02
  0.7690000E+00	  0.5023584E+18	  0.2501170E+20	  0.2079671E+20	  0.9692923E+05	  0.4782901E+03	  0.3571426E+03	  0.2653753E-02	  0.0000000E+00	  0.3047478E+07	  0.1126032E+02
  0.7700000E+00	  0.4977820E+18	  0.2498920E+20	  0.2078550E+20	  0.9692970E+05	  0.4764470E+03	  0.3556360E+03	  0.2649759E-02	  0.0000000E+00	  0.3047485E+07	  0.1133604E+02
  0.7710000E+00	  0.4931837E+18	  0.2496667E+20	  0.2077433E+20	  0.9693099E+05	  0.4746024E+03	  0.3541311E+03	  0.2645773E-02	  0.0000000E+00	  0.3047505E+07	  0.1141254E+02
  0.7720000E+00	  0.4885668E+18	  0.2494410E+20	  0.2076320E+20	  0.9693299E+05	  0.4727564E+03	  0.3526279E+03	  0.2641797E-02	  0.0000000E+00	  0.3047537E+07	  0.1148982E+02
  0.7730000E+00	  0.4839359E+18	  0.2492149E+20	  0.2075210E+20	  0.9693556E+05	  0.4709091E+03	  0.3511264E+03	  0.2637830E-02	  0.0000000E+00	  0.3047577E+07	  0.1156790E+02
  0.7740000E+00	  0.4792957E+18	  0.2489885E+20	  0.2074102E+20	  0.9693855E+05	  0.4690606E+03	  0.3496266E+03	  0.2633871E-02	  0.0000000E+00	  0.3047624E+07	  0.1164678E+02
  0.7750000E+00	  0.4746509E+18	  0.2487617E+20	  0.2072997E+20	  0.9694183E+05	  0.4672109E+03	  0.3481285E+03	  0.2629921E-02	  0.0000000E+00	  0.3047676E+07	  0.1172648E+02
  0.7760000E+00	  0.4700060E+18	  0.2485346E+20	  0.2071893E+20	  0.9694523E+05	  0.4653601E+03	  0.3466321E+03	  0.2625980E-02	  0.0000000E+00	  0.3047729E+07	  0.1180699E+02
  0.7770000E+00	  0.4653657E+18	  0.2483070E+20	  0.2070789E+20	  0.9694861E+05	  0.4635082E+03	  0.3451374E+03	  0.2622047E-02	  0.0000000E+00	  0.3047782E+07	  0.1188833E+02
  0.7780000E+00	  0.4607347E+18	  0.2480791E+20	  0.2069686E+20	  0.9695183E+05	  0.4616553E+03	  0.3436443E+03	  0.2618123E-02	  0.0000000E+00	  0.3047833E+07	  0.1197051E+02
  0.7790000E+00	  0.4561176E+18	  0.2478507E+20	  0.2068584E+20	  0.9695474E+05	  0.4598016E+03	  0.3421528E+03	  0.2614207E-02	  0.0000000E+00	  0.3047879E+07	  0.1205354E+02
  0.7800000E+00	  0.4515190E+18	  0.2476220E+20	  0.2067480E+20	  0.9695720E+05	  0.4579470E+03	  0.3406630E+03	  0.2610299E-02	  0.0000000E+00	  0.3047917E+07	  0.1213742E+02
  0.7810000E+00	  0.4469421E+18	  0.2473929E+20	  0.2066376E+20	  0.9695911E+05	  0.4560917E+03	  0.3391748E+03	  0.2606400E-02	  0.0000000E+00	  0.3047947E+07	  0.1222218E+02
  0.7820000E+00	  0.4423837E+18	  0.2471633E+20	  0.2065271E+20	  0.9696064E+05	  0.4542356E+03	  0.3376883E+03	  0.2602509E-02	  0.0000000E+00	  0.3047971E+07	  0.1230781E+02
  0.7830000E+00	  0.4378393E+18	  0.2469334E+20	  0.2064165E+20	  0.9696200E+05	  0.4523790E+03	  0.3362033E+03	  0.2598626E-02	  0.0000000E+00	  0.3047993E+07	  0.1239434E+02
  0.7840000E+00	  0.4333042E+18	  0.2467031E+20	  0.2063060E+20	  0.9696340E+05	  0.4505217E+03	  0.3347199E+03	  0.2594751E-02	  0.0000000E+00	  0.3048015E+07	  0.1248179E+02
  0.7850000E+00	  0.4287739E+18	  0.2464723E+20	  0.2061956E+20	  0.9696506E+05	  0.4486641E+03	  0.3332382E+03	  0.2590884E-02	  0.0000000E+00	  0.3048041E+07	  0.1257016E+02
  0.7860000E+00	  0.4242436E+18	  0.2462412E+20	  0.2060853E+20	  0.9696719E+05	  0.4468060E+03	  0.3317580E+03	  0.2587026E-02	  0.0000000E+00	  0.3048074E+07	  0.1265948E+02
  0.7870000E+00	  0.4197088E+18	  0.2460097E+20	  0.2059751E+20	  0.9697002E+05	  0.4449475E+03	  0.3302794E+03	  0.2583177E-02	  0.0000000E+00	  0.3048119E+07	  0.1274976E+02
  0.7880000E+00	  0.4151648E+18	  0.2457779E+20	  0.2058651E+20	  0.9697375E+05	  0.4430889E+03	  0.3288024E+03	  0.2579336E-02	  0.0000000E+00	  0.3048177E+07	  0.1284102E+02
  0.7890000E+00	  0.4106071E+18	  0.2455456E+20	  0.2057554E+20	  0.9697861E+05	  0.4412300E+03	  0.3273269E+03	  0.2575503E-02	  0.0000000E+00	  0.3048254E+07	  0.1293327E+02
  0.7900000E+00	  0.4060310E+18	  0.2453130E+20	  0.2056460E+20	  0.9698480E+05	  0.4393710E+03	  0.3258530E+03	  0.2571680E-02	  0.0000000E+00	  0.3048351E+07	  0.1302654E+02
  0.7910000E+00	  0.4014338E+18	  0.2450800E+20	  0.2055369E+20	  0.9699247E+05	  0.4375120E+03	  0.3243806E+03	  0.2567865E-02	  0.0000000E+00	  0.3048471E+07	  0.1312083E+02
  0.7920000E+00	  0.3968198E+18	  0.2448466E+20	  0.2054281E+20	  0.9700145E+05	  0.4356530E+03	  0.3229098E+03	  0.2564058E-02	  0.0000000E+00	  0.3048613E+07	  0.1321617E+02
  0.7930000E+00	  0.3921956E+18	  0.2446129E+20	  0.2053194E+20	  0.9701149E+05	  0.4337940E+03	  0.3214405E+03	  0.2560260E-02	  0.0000000E+00	  0.3048770E+07	  0.1331256E+02
  0.7940000E+00	  0.3875674E+18	  0.2443788E+20	  0.2052109E+20	  0.9702235E+05	  0.4319353E+03	  0.3199727E+03	  0.2556470E-02	  0.0000000E+00	  0.3048941E+07	  0.1341002E+02
  0.7950000E+00	  0.3829416E+18	  0.2441443E+20	  0.2051025E+20	  0.9703380E+05	  0.4300768E+03	  0.3185065E+03	  0.2552689E-02	  0.0000000E+00	  0.3049121E+07	  0.1350855E+02
  0.7960000E+00	  0.3783244E+18	  0.2439094E+20	  0.2049940E+20	  0.9704558E+05	  0.4282185E+03	  0.3170418E+03	  0.2548915E-02	  0.0000000E+00	  0.3049306E+07	  0.1360817E+02
  0.7970000E+00	  0.3737224E+18	  0.2436741E+20	  0.2048856E+20	  0.9705746E+05	  0.4263607E+03	  0.3155786E+03	  0.2545150E-02	  0.0000000E+00	  0.3049493E+07	  0.1370890E+02
  0.7980000E+00	  0.3691417E+18	  0.2434385E+20	  0.2047769E+20	  0.9706918E+05	  0.4245033E+03	  0.3141169E+03	  0.2541392E-02	  0.0000000E+00	  0.3049677E+07	  0.1381073E+02
  0.7990000E+00	  0.3645888E+18	  0.2432024E+20	  0.2046681E+20	  0.9708051E+05	  0.4226463E+03	  0.3126567E+03	  0.2537642E-02	  0.0000000E+00	  0.3049855E+07	  0.1391370E+02
